#California Quillback Rockfish 2025 assessment Brian Langseth, Melissa Monk, Julia Coates
#C file created using an r4ss function
#C file write time: 2025-03-19  11:17:59
#
1916 #_styr
2024 #_endyr
1 #_nseas
12 #_months_per_seas
2 #_Nsubseasons
1 #_spawn_month
-1 #_Nsexes
90 #_Nages
1 #_N_areas
2 #_Nfleets
#_fleetinfo
#_type	surveytiming	area	units	need_catch_mult	fleetname
1	-1	1	1	0	CA_Commercial  	#_1
1	-1	1	1	0	CA_Recreational	#_2
#_Catch data
#_year	season	fleet	catch	catch_se
 -999	1	1	        0	0.01	#_1         
 1916	1	1	0.0159777	0.05	#_2         
 1917	1	1	0.0319555	0.05	#_3         
 1918	1	1	0.0742494	0.05	#_4         
 1919	1	1	0.0169176	0.05	#_5         
 1920	1	1	0.0230267	0.05	#_6         
 1921	1	1	0.0347751	0.05	#_7         
 1922	1	1	0.0258463	0.05	#_8         
 1923	1	1	0.0084588	0.05	#_9         
 1924	1	1	0.0230267	0.05	#_10        
 1925	1	1	0.0751893	0.05	#_11        
 1926	1	1	0.0742494	0.05	#_12        
 1927	1	1	  0.14098	0.05	#_13        
 1928	1	1	 0.121713	0.05	#_14        
 1929	1	1	 0.114664	0.05	#_15        
 1930	1	1	 0.182804	0.05	#_16        
 1931	1	1	 0.249535	0.05	#_17        
 1932	1	1	 0.184684	0.05	#_18        
 1933	1	1	  0.13957	0.05	#_19        
 1934	1	1	 0.125942	0.05	#_20        
 1935	1	1	 0.232617	0.05	#_21        
 1936	1	1	 0.223218	0.05	#_22        
 1937	1	1	 0.154138	0.05	#_23        
 1938	1	1	  0.21053	0.05	#_24        
 1939	1	1	 0.203951	0.05	#_25        
 1940	1	1	0.0798886	0.05	#_26        
 1941	1	1	  0.13816	0.05	#_27        
 1942	1	1	 0.134871	0.05	#_28        
 1943	1	1	 0.180924	0.05	#_29        
 1944	1	1	 0.922949	0.05	#_30        
 1945	1	1	  2.26931	0.05	#_31        
 1946	1	1	  2.37551	0.05	#_32        
 1947	1	1	 0.479332	0.05	#_33        
 1948	1	1	 0.999971	0.05	#_34        
 1949	1	1	 0.352786	0.05	#_35        
 1950	1	1	 0.180838	0.05	#_36        
 1951	1	1	 0.327337	0.05	#_37        
 1952	1	1	 0.275095	0.05	#_38        
 1953	1	1	 0.158554	0.05	#_39        
 1954	1	1	 0.397115	0.05	#_40        
 1955	1	1	 0.016545	0.05	#_41        
 1956	1	1	0.0362169	0.05	#_42        
 1957	1	1	0.0637607	0.05	#_43        
 1958	1	1	0.0997039	0.05	#_44        
 1959	1	1	0.0457118	0.05	#_45        
 1960	1	1	0.0200402	0.05	#_46        
 1961	1	1	0.0188336	0.05	#_47        
 1962	1	1	0.0181986	0.05	#_48        
 1963	1	1	0.0640835	0.05	#_49        
 1964	1	1	0.0332515	0.05	#_50        
 1965	1	1	0.0982385	0.05	#_51        
 1966	1	1	0.0386283	0.05	#_52        
 1967	1	1	0.0796694	0.05	#_53        
 1968	1	1	0.0703503	0.05	#_54        
 1969	1	1	        0	0.05	#_55        
 1970	1	1	        0	0.05	#_56        
 1971	1	1	        0	0.05	#_57        
 1972	1	1	        0	0.05	#_58        
 1973	1	1	        0	0.05	#_59        
 1974	1	1	        0	0.05	#_60        
 1975	1	1	        0	0.05	#_61        
 1976	1	1	        0	0.05	#_62        
 1977	1	1	        0	0.05	#_63        
 1978	1	1	 0.117483	0.05	#_64        
 1979	1	1	0.0014098	0.05	#_65        
 1980	1	1	        0	0.05	#_66        
 1981	1	1	  0.56077	0.05	#_67        
 1982	1	1	  0.56077	0.05	#_68        
 1983	1	1	  0.56077	0.05	#_69        
 1984	1	1	   3.1661	0.05	#_70        
 1985	1	1	        0	0.05	#_71        
 1986	1	1	0.0796236	0.05	#_72        
 1987	1	1	 0.147556	0.05	#_73        
 1988	1	1	 0.289684	0.05	#_74        
 1989	1	1	  1.86936	0.05	#_75        
 1990	1	1	  1.32463	0.05	#_76        
 1991	1	1	  51.1686	0.05	#_77        
 1992	1	1	  6.16256	0.05	#_78        
 1993	1	1	  4.91511	0.05	#_79        
 1994	1	1	  19.8669	0.05	#_80        
 1995	1	1	  9.62811	0.05	#_81        
 1996	1	1	  12.0085	0.05	#_82        
 1997	1	1	   19.636	0.05	#_83        
 1998	1	1	  12.2994	0.05	#_84        
 1999	1	1	    8.473	0.05	#_85        
 2000	1	1	   6.5097	0.05	#_86        
 2001	1	1	  12.5025	0.05	#_87        
 2002	1	1	  4.78249	0.05	#_88        
 2003	1	1	  2.04077	0.05	#_89        
 2004	1	1	  2.45903	0.05	#_90        
 2005	1	1	  4.89531	0.05	#_91        
 2006	1	1	  4.41781	0.05	#_92        
 2007	1	1	  6.60451	0.05	#_93        
 2008	1	1	  6.32702	0.05	#_94        
 2009	1	1	  1.16014	0.05	#_95        
 2010	1	1	 0.879219	0.05	#_96        
 2011	1	1	 0.948879	0.05	#_97        
 2012	1	1	  1.68755	0.05	#_98        
 2013	1	1	 0.679317	0.05	#_99        
 2014	1	1	 0.451217	0.05	#_100       
 2015	1	1	  1.12362	0.05	#_101       
 2016	1	1	 0.979556	0.05	#_102       
 2017	1	1	  2.76052	0.05	#_103       
 2018	1	1	  2.72887	0.05	#_104       
 2019	1	1	  4.56461	0.05	#_105       
 2020	1	1	  4.36247	0.05	#_106       
 2021	1	1	        0	0.01	#_107       
 2022	1	1	        0	0.01	#_108       
 2023	1	1	        0	0.01	#_109       
 2024	1	1	        0	0.01	#_110       
 -999	1	2	        0	0.01	#_111       
 1916	1	2	        0	0.01	#_112       
 1917	1	2	        0	0.01	#_113       
 1918	1	2	        0	0.01	#_114       
 1919	1	2	        0	0.01	#_115       
 1920	1	2	        0	0.01	#_116       
 1921	1	2	        0	0.01	#_117       
 1922	1	2	        0	0.01	#_118       
 1923	1	2	        0	0.01	#_119       
 1924	1	2	        0	0.01	#_120       
 1925	1	2	        0	0.01	#_121       
 1926	1	2	        0	0.01	#_122       
 1927	1	2	        0	0.01	#_123       
 1928	1	2	    0.061	0.05	#_124       
 1929	1	2	    0.122	0.05	#_125       
 1930	1	2	     0.14	0.05	#_126       
 1931	1	2	    0.187	0.05	#_127       
 1932	1	2	    0.234	0.05	#_128       
 1933	1	2	     0.28	0.05	#_129       
 1934	1	2	    0.327	0.05	#_130       
 1935	1	2	    0.373	0.05	#_131       
 1936	1	2	     0.42	0.05	#_132       
 1937	1	2	    0.498	0.05	#_133       
 1938	1	2	     0.49	0.05	#_134       
 1939	1	2	    0.428	0.05	#_135       
 1940	1	2	    0.617	0.05	#_136       
 1941	1	2	     0.57	0.05	#_137       
 1942	1	2	    0.303	0.05	#_138       
 1943	1	2	     0.29	0.05	#_139       
 1944	1	2	    0.238	0.05	#_140       
 1945	1	2	    0.317	0.05	#_141       
 1946	1	2	    0.546	0.05	#_142       
 1947	1	2	    0.432	0.05	#_143       
 1948	1	2	    0.861	0.05	#_144       
 1949	1	2	    1.116	0.05	#_145       
 1950	1	2	     1.36	0.05	#_146       
 1951	1	2	    1.655	0.05	#_147       
 1952	1	2	     1.44	0.05	#_148       
 1953	1	2	    1.227	0.05	#_149       
 1954	1	2	    1.525	0.05	#_150       
 1955	1	2	    1.818	0.05	#_151       
 1956	1	2	     2.03	0.05	#_152       
 1957	1	2	    2.015	0.05	#_153       
 1958	1	2	    3.509	0.05	#_154       
 1959	1	2	    2.629	0.05	#_155       
 1960	1	2	    2.192	0.05	#_156       
 1961	1	2	    1.588	0.05	#_157       
 1962	1	2	    1.798	0.05	#_158       
 1963	1	2	    2.675	0.05	#_159       
 1964	1	2	    2.196	0.05	#_160       
 1965	1	2	    3.732	0.05	#_161       
 1966	1	2	    4.249	0.05	#_162       
 1967	1	2	    4.758	0.05	#_163       
 1968	1	2	    4.875	0.05	#_164       
 1969	1	2	    5.474	0.05	#_165       
 1970	1	2	    7.447	0.05	#_166       
 1971	1	2	    6.619	0.05	#_167       
 1972	1	2	    9.471	0.05	#_168       
 1973	1	2	   10.234	0.05	#_169       
 1974	1	2	   11.312	0.05	#_170       
 1975	1	2	   11.268	0.05	#_171       
 1976	1	2	   12.832	0.05	#_172       
 1977	1	2	   13.564	0.05	#_173       
 1978	1	2	   13.076	0.05	#_174       
 1979	1	2	   14.021	0.05	#_175       
 1980	1	2	   15.131	0.05	#_176       
 1981	1	2	    4.888	0.05	#_177       
 1982	1	2	    5.042	0.05	#_178       
 1983	1	2	   39.996	0.05	#_179       
 1984	1	2	   10.396	0.05	#_180       
 1985	1	2	   12.252	0.05	#_181       
 1986	1	2	   13.176	0.05	#_182       
 1987	1	2	    5.511	0.05	#_183       
 1988	1	2	     1.84	0.05	#_184       
 1989	1	2	    9.713	0.05	#_185       
 1990	1	2	   16.224	0.05	#_186       
 1991	1	2	   22.734	0.05	#_187       
 1992	1	2	   29.245	0.05	#_188       
 1993	1	2	   35.756	0.05	#_189       
 1994	1	2	    4.037	0.05	#_190       
 1995	1	2	    3.032	0.05	#_191       
 1996	1	2	    3.556	0.05	#_192       
 1997	1	2	    3.347	0.05	#_193       
 1998	1	2	    2.679	0.05	#_194       
 1999	1	2	    5.336	0.05	#_195       
 2000	1	2	    6.799	0.05	#_196       
 2001	1	2	    3.602	0.05	#_197       
 2002	1	2	    1.174	0.05	#_198       
 2003	1	2	   11.884	0.05	#_199       
 2004	1	2	    3.181	0.05	#_200       
 2005	1	2	    5.697	0.05	#_201       
 2006	1	2	   10.128	0.05	#_202       
 2007	1	2	   12.711	0.05	#_203       
 2008	1	2	    4.719	0.05	#_204       
 2009	1	2	    5.719	0.05	#_205       
 2010	1	2	    2.685	0.05	#_206       
 2011	1	2	    4.499	0.05	#_207       
 2012	1	2	    6.305	0.05	#_208       
 2013	1	2	    2.894	0.05	#_209       
 2014	1	2	    2.523	0.05	#_210       
 2015	1	2	    7.426	0.05	#_211       
 2016	1	2	    8.482	0.05	#_212       
 2017	1	2	    9.762	0.05	#_213       
 2018	1	2	   10.113	0.05	#_214       
 2019	1	2	   11.459	0.05	#_215       
 2020	1	2	   7.9734	0.05	#_216       
 2021	1	2	        0	0.01	#_217       
 2022	1	2	        0	0.01	#_218       
 2023	1	2	        0	0.01	#_219       
 2024	1	2	        0	0.01	#_220       
-9999	0	0	        0	   0	#_terminator
#_CPUE_and_surveyabundance_observations
#_Units:  0=numbers; 1=biomass; 2=F; >=30 for special types
#_Errtype:  -1=normal; 0=lognormal; >0=T
#_SD_Report: 0=no sdreport; 1=enable sdreport
#_fleet	units	errtype	SD_report
1	1	0	0	#_CA_Commercial  
2	1	0	0	#_CA_Recreational
#
#_CPUE_data
-9999 1 1 1 1 # terminator
0 #_N_discard_fleets
#_discard_units (1=same_as_catchunits(bio/num); 2=fraction; 3=numbers)
#_discard_errtype:  >0 for DF of T-dist(read CV below); 0 for normal with CV; -1 for normal with se; -2 for lognormal
#
#_discard_fleet_info
#
#_discard_data
#
#_meanbodywt
0 #_use_meanbodywt
 #_DF_for_meanbodywt_T-distribution_like
#
#_population_length_bins
2 # length bin method: 1=use databins; 2=generate from binwidth,min,max below; 3=read vector
2 # binwidth for population size comp
4 # minimum size in the population (lower edge of first bin and size at age 0.00)
58 # maximum size in the population (lower edge of last bin)
1 #_use_lencomp
#
#_len_info
#_mintailcomp	addtocomp	combine_M_F	CompressBins	CompError	ParmSelect	minsamplesize
-1	1e-04	0	0	0	0	0.01	#_CA_Commercial  
-1	1e-04	0	0	0	0	0.01	#_CA_Recreational
21 #_N_lbins
#_lbin_vector
10 12 14 16 18 20 22 24 26 28 30 32 34 36 38 40 42 44 46 48 50 #_lbin_vector
#
#_lencomp
#_year	month	fleet	sex	part	Nsamp	l10	l12	l14	l16	l18	l20	l22	l24	l26	l28	l30	l32	l34	l36	l38	l40	l42	l44	l46	l48	l50
-1978	1	1	0	0	  1	0	    0	0	    0	     0	     0	     0	     0	     0	     0	  0.25	  0.25	     0	     0	     0	     0	     0	     0	     0	     0	     0	#_1         
